Cluster, Core, Core_max, Core_median, Acc, Acc_max, Acc_median
368,0.001703563107951056,0.00170356310795,0.001703563107951056,0.08597782058625947,0.0859778205863,0.08597782058625947
369,0.00021016947433138977,0.000210169474331,0.00021016947433138977,2.3991919562149633e-13,2.39919195621e-13,2.3991919562149633e-13
366,0.00016847970505506904,0.000168479705055,0.00016847970505506904,0.026151159974536098,0.0261511599745,0.026151159974536098
367,0.0009298148444929488,0.000929814844493,0.0009298148444929488,0.10151014016324134,0.101510140163,0.10151014016324134
364,0.0015043753362889989,0.00150437533629,0.0015043753362889989,0.10960301519191518,0.109603015192,0.10960301519191518
365,0.00022254171680236023,0.000222541716802,0.00022254171680236023,0.095464820352273,0.0954648203523,0.095464820352273
362,1.2207023799559735e-06,1.22070237996e-06,1.2207023799559735e-06,1.2212453270876722e-14,1.22124532709e-14,1.2212453270876722e-14
363,1.2207023799559735e-06,1.22070237996e-06,1.2207023799559735e-06,1.2212453270876722e-14,1.22124532709e-14,1.2212453270876722e-14
360,1.2207023799559735e-06,1.22070237996e-06,1.2207023799559735e-06,1.2212453270876722e-14,1.22124532709e-14,1.2212453270876722e-14
361,1.2207023799559735e-06,1.22070237996e-06,1.2207023799559735e-06,1.2212453270876722e-14,1.22124532709e-14,1.2212453270876722e-14
380,1.2207023799559735e-06,1.22070237996e-06,1.2207023799559735e-06,1.2212453270876722e-14,1.22124532709e-14,1.2212453270876722e-14
381,0.0013789882607828652,0.00137898826078,0.0013789882607828652,0.11645477231028556,0.11645477231,0.11645477231028556
382,0.00015738630327677416,0.000157386303277,0.00015738630327677416,0.000813008187903308,0.000813008187903,0.000813008187903308
383,0.00031284524221397714,0.000312845242214,0.00031284524221397714,0.0011280595023015483,0.0011280595023,0.0011280595023015483
384,0.0007172962052425236,0.000717296205243,0.0007172962052425236,0.10673906849227899,0.106739068492,0.10673906849227899
385,0.001228045283192869,0.00122804528319,0.001228045283192869,0.050974673058337916,0.0509746730583,0.050974673058337916
386,4.58532741220985e-07,4.58532741221e-07,4.58532741220985e-07,0.0031492434443505246,0.00314924344435,0.0031492434443505246
387,0.0015507859666816781,0.00155078596668,0.0015507859666816781,0.09833670418900264,0.098336704189,0.09833670418900264
388,0.00012482725312656928,0.000124827253127,0.00012482725312656928,0.008333520011791662,0.00833352001179,0.008333520011791662
389,0.0006813878175641053,0.000681387817564,0.0006813878175641053,0.09024309358329319,0.0902430935833,0.09024309358329319
252,0.00034777665580548733,0.000622473351148,0.0003340045023071392,0.04008940897830957,0.0736309627816,0.04090810631089503
60,0.0008689374709372296,0.00183670900462,0.000886398892035456,0.08539248280011366,0.141880938718,0.0863011512748047
61,0.00017917654445096052,0.000545666623405,0.00014546296534789782,0.023993288814503407,0.0958677359255,0.015559419021458465
258,0.00012975585783592258,0.000204584903193,0.00017555295279092498,0.055768181456991806,0.0839313322853,0.08337321208557591
259,0.00044967333450633234,0.000679037359771,0.0005148907905022648,0.032253673218648915,0.0473209784716,0.04347301245544
64,0.00025802962263964265,0.00100977521617,0.00023889908628726975,0.05470346727400149,0.157101294901,0.05371864117210401
65,0.0006801097916463047,0.00150670584239,0.0007521159114411979,0.06380521392274847,0.149004569192,0.06532583953085802
66,0.0007740504723046446,0.00173153954065,0.0007701712133388883,0.10276746789738729,0.181656609947,0.1104700616232327
67,0.00023553925268179118,0.000910638005672,0.00018273758834319587,0.05893025670314593,0.126993486687,0.05486275027601706
68,0.0005648716713101787,0.00189944954208,0.0004101251960111352,0.038757759580713334,0.172749795869,0.015185647989211959
69,0.000636296310550509,0.00171531522508,0.0006795229119097579,0.0862433361885979,0.170242355652,0.08399986648784785
250,0.0001260308171986968,0.000350672314602,9.034629449494735e-05,0.02249490768653234,0.0318375144245,0.02304210353580821
251,0.0007444263728676274,0.00110530897663,0.0008185174289214725,0.0576764706661174,0.0840575530664,0.050357180675748625
253,0.0001374517009068247,0.000231276753655,0.00014186825582773732,0.040581810487723836,0.0817603626928,0.04034065572801504
257,0.0001331475181405676,0.000199110926021,0.00019911092602087344,0.06217254858567781,0.0932588228785,0.09325882287851062
254,0.0008620215642535789,0.00142748615213,0.0008223832044422785,0.08762303383234266,0.132633062616,0.10905673637169039
255,0.0012687600614934198,0.00190629643108,0.0017980069988274838,0.06550697506360624,0.0995076180373,0.09589566753014095
508,0.0001317076263050998,0.000131707626305,0.0001317076263050998,0.00987529852421154,0.00987529852421,0.00987529852421154
509,7.166298559901918e-06,7.1662985599e-06,7.166298559901918e-06,0.0053891528941353295,0.00538915289414,0.0053891528941353295
506,4.0823515983112735e-05,4.08235159831e-05,4.0823515983112735e-05,0.011732670732119033,0.0117326707321,0.011732670732119033
507,0.00013213165196812593,0.000132131651968,0.00013213165196812593,0.012874739489870057,0.0128747394899,0.012874739489870057
504,0.00026796147167285067,0.000267961471673,0.00026796147167285067,0.010799622683510646,0.0107996226835,0.010799622683510646
505,0.00017089732737507468,0.000170897327375,0.00017089732737507468,0.01816262699659299,0.0181626269966,0.01816262699659299
502,1.9511508037584058e-05,1.95115080376e-05,1.9511508037584058e-05,0.012858128931813262,0.0128581289318,0.012858128931813262
503,0.0001761617229790735,0.000176161722979,0.0001761617229790735,0.032057119970504644,0.0320571199705,0.032057119970504644
500,0.0003558864498632852,0.000355886449863,0.0003558864498632852,0.008527702774087875,0.00852770277409,0.008527702774087875
