cluster1, cluster2, core, core_max, core_median, accessory, accessory_max, accessory_median
14,28,0.015443072122433543,0.0171022106246,0.0154215887156669,0.32177267709237733,0.392312652482,0.31901900865397
14,29,0.028803277966623186,0.0306714736785,0.028784736034702607,0.4071666523225854,0.483222714677,0.40746080614939223
14,30,0.01691675331436818,0.018135248301,0.016903691959029465,0.3316732353506833,0.39446591453,0.33027266773156805
14,31,0.026364128836703644,0.0279205832097,0.02636321880891984,0.37166370091110096,0.463289400813,0.36847975548429396
14,32,0.00917566148769717,0.0104366564746,0.009146554626151826,0.26571968701394216,0.364308423961,0.2634514341147461
14,33,0.025658406272781483,0.0274296727959,0.02567588749336036,0.3896427426112285,0.466789954283,0.3878334231790065
14,34,0.008423810158856094,0.0100769153797,0.008441972027992128,0.24934065742636774,0.337910214574,0.24782607784961952
14,35,0.014140362480925326,0.0154123300577,0.014110487712759967,0.3253429305717235,0.386232028602,0.32603498716018275
14,36,0.008994122379364335,0.0102107376002,0.008988449599795889,0.2902490050450013,0.348831084403,0.288427788542315
14,37,0.025318564818313488,0.0265324213944,0.02534967730187271,0.3492825637253675,0.409045524809,0.34759484477400815
14,38,0.026189287244644473,0.0282141926396,0.02618855393893571,0.38553278117504647,0.465477163815,0.3832683552067862
15,16,0.019989184400299346,0.0212649273918,0.01999394545798805,0.34698415225194723,0.392348357259,0.3459474662437447
15,17,0.028203835311812597,0.0304151741387,0.028175028218550335,0.4124480953988382,0.468947793446,0.4119174076977378
15,18,0.02739063070417675,0.0290931000526,0.027376632983971638,0.4416296396675566,0.497047528066,0.44043023365872525
15,19,0.024726554095080327,0.0261288715917,0.024772410516755772,0.3716542897395757,0.434150362075,0.36999752516408413
15,20,0.026887452994780407,0.0286046268408,0.026884500456282323,0.4266176749123684,0.47555708373,0.4256111379430287
15,21,0.008481384944143789,0.00973306683782,0.00847568170006785,0.2864090962758937,0.329459337629,0.28660982381666994
15,22,0.01082898543606409,0.0122240976018,0.010828817764311549,0.2789299576439845,0.357004458425,0.2775562110386694
15,23,0.013518239045540515,0.0152244368337,0.013531096722385894,0.35080506624352764,0.416570919382,0.34844359202644176
15,24,0.009063409259831828,0.0103907178211,0.00919681387883553,0.27790050259707744,0.396733730113,0.2724570928420492
15,25,0.027541986824171447,0.0290726368087,0.027578164404300165,0.4276232579157642,0.485942315479,0.42716478951195197
15,26,0.009232272638949384,0.0106577829845,0.009227103007191317,0.2733505479959022,0.327499548126,0.27256037429687524
15,27,0.02829628275111434,0.029876875611,0.02828110679163387,0.42119287607205746,0.453111050486,0.42180448474169613
15,28,0.01416109321990259,0.0159462011266,0.01419713470982159,0.26986082792310073,0.349846347432,0.267071736036429
15,29,0.02859820569381927,0.0303269991689,0.028618814088565037,0.4093514080686665,0.46039126645,0.40794209501246054
15,30,0.016545240990000112,0.017895980135,0.016550412053512487,0.3593189788863347,0.398686563594,0.35845262146996065
15,31,0.02602836987522934,0.0273188593162,0.026032963150408095,0.37428346542731566,0.450951883322,0.3730688119276853
15,32,0.009578008635479737,0.0110130864146,0.009572308402020058,0.2821835719523205,0.346470196402,0.2804471124016194
15,33,0.02529360652542045,0.0269391447213,0.025277796306317324,0.39643584990856867,0.447713472597,0.3961754875195764
15,34,0.00899477724510083,0.0106676511146,0.008997809030184212,0.2895208654142106,0.392988399817,0.28645321794647627
15,35,0.014649524197298315,0.0159722288964,0.014644092925800656,0.3283120923823846,0.386833199334,0.3294476156424417
15,36,0.008902503514515419,0.0101504142306,0.00890147743590497,0.2235933045405797,0.285158895233,0.22181962112349096
15,37,0.024948591887217583,0.0264110486578,0.024968297049559884,0.3578785285331086,0.412810496132,0.3573351495212906
15,38,0.025776960025421534,0.0271364873943,0.025804035370602274,0.39436037449925004,0.451437462671,0.39326613530925986
16,17,0.02597159972627326,0.0274854767078,0.025979067240148535,0.44108986650607307,0.488549671826,0.44169754938435857
16,18,0.025527043649511433,0.0269337430702,0.02552825351866722,0.4759267055504122,0.516158186446,0.4749892150988692
16,19,0.025816291734172218,0.0271901897705,0.02583064692770881,0.32921082680710756,0.386353809417,0.3280190136814801
16,20,0.025651677410670808,0.0269465879059,0.025757381621825115,0.4384750530330581,0.48877328392,0.4375284459195893
16,21,0.01979398367470471,0.0205851004734,0.019858125050376152,0.3299715169723798,0.365596672716,0.32944499812294614
16,22,0.017427721099575508,0.0185337001716,0.01743604311206398,0.32795916931281727,0.39136332462,0.325747073680266
16,23,0.017705844778818505,0.0191066529874,0.017722776424677344,0.36479448693443556,0.417608602558,0.36186372708735104
16,24,0.019636811393070917,0.0209974480444,0.019747432409615517,0.32932201464516037,0.409580607042,0.32543192946376504
16,25,0.02584774085676463,0.0272151264373,0.02585971395528075,0.4528671026160336,0.488775892273,0.4522110344975482
16,26,0.018713635686004506,0.0196959826303,0.0187556004930437,0.3192057432812791,0.360805213084,0.31793970409120265
16,27,0.025487433789179795,0.0269832151942,0.02551418378092879,0.4231142381417976,0.464133226227,0.4221310684618422
16,28,0.018471242961907424,0.0195306527532,0.018482411958474165,0.36946370957606456,0.415904424063,0.36735986833235934
16,29,0.026454872902928667,0.0279554009384,0.02645541219366182,0.4373362905458693,0.473626406885,0.4371044582789751
16,30,0.020052115308580077,0.0211978490431,0.020062601604793784,0.36856761322874365,0.402886577314,0.3676919877223955
16,31,0.02471124146627232,0.0261528680265,0.024700007351038222,0.3774500116220906,0.432803164431,0.3763852127631308
16,32,0.01916561071551463,0.0204586229086,0.019168155131898568,0.34259699000703636,0.389690093107,0.3418285793629504
16,33,0.024268312696316522,0.0255976757733,0.024285293674002617,0.4034728076724937,0.446185983839,0.4027948185622862
16,34,0.01871446410513418,0.0197253572369,0.018786315289851307,0.3198176199307254,0.408946201971,0.31762375779015484
16,35,0.017772768927058855,0.0190800974571,0.017760272990817227,0.36512469289944044,0.396181664092,0.36897180101003085
16,36,0.01996045343333847,0.0213469518326,0.019925798585746002,0.3439968726487489,0.380122614942,0.3426284766704014
16,37,0.02574210385817906,0.0270635000481,0.02579007218351248,0.3301750725796283,0.36759241091,0.32945428669203286
16,38,0.025364093966082676,0.0266683215593,0.025411590620433466,0.3887948634030431,0.425613917858,0.38721611513310067
17,18,0.010412536578138199,0.0117546538381,0.010425106730421296,0.31039869401599063,0.399773111452,0.30739558783996773
